DateTime,Diameter (cm),missing,gap_block,large_gap,Growth_cumulative,smoothed_signal,daily_mean,detrended_daily_mean,short_trend,detrended_short,long_trend,detrended_long,short_trend_dday_diff,period,phenology,season,date
2024-10-09 20:00:00,89.7546,0.0,61.0,0.0,1.2545999999999964,1.2545999999999964,,-0.0041870138888917,1.258266863425926,-0.0036668634259296,1.2591106203703704,-0.0045106203703737,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 20:20:00,89.7546,0.0,61.0,0.0,1.2545999999999964,1.2545999999999964,,-0.0041870138888917,1.2581997569444447,-0.0035997569444482,1.2591418777777776,-0.0045418777777812,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 20:40:00,89.75455,0.0,61.0,0.0,1.2545499999999947,1.254554999999995,,-0.0042320138888931,1.258132138888889,-0.0035771388888941,1.259173071759259,-0.0046180717592642,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 21:00:00,89.7545,0.0,61.0,0.0,1.254499999999993,1.254499999999993,,-0.004287013888895,1.2580641226851852,-0.0035641226851922,1.2592041439814814,-0.0047041439814883,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 21:20:00,89.75447999999999,0.0,61.0,0.0,1.2544799999999952,1.2544849999999947,,-0.0043020138888933,1.2579964004629631,-0.0035114004629683,1.2592350287037035,-0.0047500287037087,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 21:40:00,89.7544,0.0,61.0,0.0,1.254400000000004,1.254400000000004,,-0.0043870138888841,1.2579295486111113,-0.0035295486111071,1.2592656662037036,-0.0048656662036996,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 22:00:00,89.7544,0.0,61.0,0.0,1.254400000000004,1.254400000000004,,-0.0043870138888841,1.2578638449074075,-0.0034638449074035,1.2592961083333332,-0.0048961083333292,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 22:20:00,89.75439,0.0,61.0,0.0,1.2543900000000037,1.254400000000004,,-0.0043870138888841,1.2577985856481484,-0.0033985856481443,1.2593260638888888,-0.0049260638888847,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 22:40:00,89.7544,0.0,61.0,0.0,1.254400000000004,1.254400000000004,,-0.0043870138888841,1.2577337731481484,-0.0033337731481443,1.259355435185185,-0.004955435185181,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 23:00:00,89.75437000000001,0.0,61.0,0.0,1.2543700000000029,1.254400000000004,,-0.0043870138888841,1.2576695625,-0.0032695624999961,1.2593845819444442,-0.0049845819444402,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 23:20:00,89.75447,0.0,61.0,0.0,1.2544699999999964,1.2544649999999968,,-0.0043220138888911,1.2576052199074077,-0.0031402199074105,1.2594135967592592,-0.0049485967592622,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 23:40:00,89.75453999999999,0.0,61.0,0.0,1.2545399999999944,1.2545349999999942,,-0.0042520138888938,1.257540152777778,-0.0030051527777836,1.2594424398148147,-0.0049074398148204,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-10 00:00:00,89.75467,0.0,61.0,0.0,1.2546699999999986,1.2546649999999986,1.254237986111112,0.0004270138888865,1.2574732523148149,-0.0028082523148163,1.2594713402777775,-0.004806340277779,-0.004744153324331,rainy_transition_2,pre-flush,ON,2024-10-10
2024-10-10 00:20:00,89.75479,0.0,61.0,0.0,1.2547900000000027,1.2547850000000025,,0.0005470138888905,1.2574033796296296,-0.0026183796296271,1.2595002893518517,-0.0047152893518491,-0.004744153324331,rainy_transition_2,pre-flush,ON,2024-10-10
2024-10-10 00:40:00,89.75489,0.0,61.0,0.0,1.254890000000006,1.2548850000000058,,0.0006470138888938,1.2573306712962964,-0.0024456712962904,1.2595293314814815,-0.0046443314814755,-0.004744153324331,rainy_transition_2,pre-flush,ON,2024-10-10
2024-10-10 01:00:00,89.75497,0.0,61.0,0.0,1.2549699999999988,1.2549649999999994,,0.0007270138888873,1.2572560462962965,-0.0022910462962971,1.259558522685185,-0.0045935226851857,-0.004744153324331,rainy_transition_2,pre-flush,ON,2024-10-10
2024-10-10 01:20:00,89.75504,0.0,61.0,0.0,1.255039999999997,1.2550349999999968,,0.0007970138888846,1.2571800439814815,-0.0021450439814849,1.2595878777777778,-0.004552877777781,-0.004744153324331,rainy_transition_2,pre-flush,ON,2024-10-10
2024-10-10 01:40:00,89.75512,0.0,61.0,0.0,1.2551199999999991,1.255114999999999,,0.0008770138888873,1.2571027939814816,-0.0019877939814822,1.259617308796296,-0.0045023087962968,-0.004744153324331,rainy_transition_2,pre-flush,ON,2024-10-10
2024-10-10 02:00:00,89.7552,0.0,61.0,0.0,1.255200000000002,1.255200000000002,,0.0009620138888901,1.257024564814815,-0.0018245648148128,1.2596467666666666,-0.0044467666666644,-0.004744153324331,rainy_transition_2,pre-flush,ON,2024-10-10
2024-10-10 02:20:00,89.75525999999999,0.0,61.0,0.0,1.255260000000004,1.255255000000004,,0.0010170138888919,1.2569460162037038,-0.0016910162036999,1.2596763189814817,-0.0044213189814774,-0.004744153324331,rainy_transition_2,pre-flush,ON,2024-10-10
2024-10-10 02:40:00,89.75531000000001,0.0,61.0,0.0,1.2553100000000044,1.2553050000000048,,0.0010670138888928,1.256867027777778,-0.001562027777773,1.2597059444444445,-0.0044009444444393,-0.004744153324331,rainy_transition_2,pre-flush,ON,2024-10-10
